1749.04 1749.12 1749.2 1749.29 1749.37 1749.45 1749.54 1749.62 1749.71 1749.79 1749.87 1749.96 1750.04 1750.12 1750.2 1750.29 1750.37 1750.45 1750.54 1750.62 1750.71 1750.79 1750.87 1750.96 1751.04 1751.12 1751.2 1751.29 1751.37 1751.45 1751.54 1751.62 1751.71 1751.79 1751.87 1751.96 1752.04 1752.12 1752.21 1752.29 1752.37 1752.46 1752.54 1752.62 1752.71 1752.79 1752.87 1752.96 1753.04 1753.12 1753.2 1753.29 1753.37 1753.45 1753.54 1753.62 1753.71 1753.79 1753.87 1753.96 1754.04 1754.12 1754.2 1754.29 1754.37 1754.45 1754.54 1754.62 1754.71 1754.79 1754.87 1754.96 1755.04 1755.12 1755.2 1755.29 1755.37 1755.45 1755.54  1755.62 1755.71 1755.79 1755.87 1755.96 1756.04 1756.12 1756.21 1756.29 1756.37 1756.46 1756.54 1756.62 1756.71 1756.79 1756.87 1756.96 1757.04 1757.12 1757.2 1757.29 1757.37 1757.45 1757.54 1757.62 1757.71 1757.79 1757.87 1757.96 1758.04 1758.12 1758.2 1758.29 1758.37 1758.45 1758.54 1758.62 1758.71 1758.79 1758.87 1758.96 1759.04 1759.12 1759.2 1759.29 1759.37 1759.45 1759.54 1759.62 1759.71 1759.79 1759.87 1759.96 1760.04 1760.12 1760.21 1760.29 1760.37 1760.46 1760.54 1760.62 1760.71 1760.79 1760.87 1760.96 1761.04 1761.12 1761.2 1761.29 1761.37 1761.45 
221.113 216.541 211.97 207.229 202.543 197.801 193.115 188.316 183.572 178.884 174.14 169.395 164.654 160.101 155.558 150.817 146.053 141.102 136.034 130.634 125.15 119.67 114.148 108.752 103.553 98.7845 94.3159 90.0728 86.3489 83.134 80.5832 78.6968 77.6353 77.4491 78.1534 79.5372 81.3219 83.184 84.9035 86.246 86.9199 86.8608 86.0654 84.5561 82.3593 79.5389 76.1157 72.1563 67.8499 63.5131 59.1358 54.6969 50.5305 46.6154 43.0399 39.6398 36.5028 33.5871 30.7879 28.1066 25.5087 23.0499 20.6074 18.0892 15.6867 13.4325 11.4698 9.82603 8.65839 8.0259 7.91371 8.26897 9.01358 10.0226 11.2406 12.6442 14.092 15.5414 16.8879 18.1137 19.1103 19.8241 20.2141 20.2316 19.877 19.225 18.3869 17.4709 16.6438 16.0289 15.7599 15.9825 16.8058 18.2455 20.3165 23.0496 26.3794 30.1054 34.2888 39.0588 44.1527 49.6285 55.2318 61.0095 66.5391 71.5942 76.0843 79.826 82.7237 84.629 85.5747 85.5056 84.5649 82.9647 80.974 78.7469 76.5924 74.8387 73.8036 73.8029 74.8405 76.7608 79.5007 83.0155 86.9071 90.9987 94.9267 98.5544 101.511 103.739 105.273 106.14 106.425 106.257 105.773 105.083 104.336 103.611 102.932 102.313 101.753 101.259 100.822 100.44 100.117 99.8623 99.6629 99.5146 99.4266 99.3968 
